1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01
2.254100000000000037e+01,1.646000000000000085e+01,1.617500000000000071e+01,1.621600000000000108e+01,1.633200000000000074e+01,1.648300000000000054e+01,1.667800000000000082e+01,1.700499999999999901e+01,1.759199999999999875e+01,1.862399999999999878e+01,2.033399999999999963e+01,2.255900000000000105e+01,2.457900000000000063e+01,2.696799999999999997e+01,2.913400000000000034e+01,3.027899999999999991e+01,3.039699999999999847e+01,3.039699999999999847e+01,3.039699999999999847e+01,3.039699999999999847e+01
