0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01
1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.352399999999999913e+01,1.361400000000000077e+01,1.421000000000000085e+01,1.384200000000000053e+01,1.445899999999999963e+01,2.052599999999999980e+01,2.439799999999999969e+01,2.723999999999999844e+01,3.039699999999999847e+01,3.579500000000000171e+01,4.172200000000000131e+01,4.592600000000000193e+01,4.843599999999999994e+01,5.173599999999999710e+01,5.200999999999999801e+01,5.200999999999999801e+01,5.200900000000000034e+01
